At least,But less than,Single,Married filing jointly,Married filing separately,Head of a house hold
91700.00,91750.00,19144.00,14991.00,19573.00,17576.00
91750.00,91800.00,19158.00,15004.00,19587.00,17589.00
91800.00,91850.00,19172.00,15016.00,19601.00,17601.00
91850.00,91900.00,19186.00,15029.00,19615.00,17614.00
91900.00,91950.00,19200.00,15041.00,19629.00,17626.00
91950.00,92000.00,19214.00,15054.00,19643.00,17639.00
92000.00,92050.00,19228.00,15066.00,19657.00,17651.00
92050.00,92100.00,19242.00,15079.00,19671.00,17664.00
92100.00,92150.00,19256.00,15091.00,19685.00,17676.00
92150.00,92200.00,19270.00,15104.00,19699.00,17689.00
92200.00,92250.00,19284.00,15116.00,19713.00,17701.00
92250.00,92300.00,19298.00,15129.00,19727.00,17714.00
92300.00,92350.00,19312.00,15141.00,19741.00,17726.00
92350.00,92400.00,19326.00,15154.00,19755.00,17739.00
92400.00,92450.00,19340.00,15166.00,19769.00,17751.00
92450.00,92500.00,19354.00,15179.00,19783.00,17764.00
92500.00,92550.00,19368.00,15191.00,19797.00,17776.00
92550.00,92600.00,19382.00,15204.00,19811.00,17789.00
92600.00,92650.00,19396.00,15216.00,19825.00,17801.00
92650.00,92700.00,19410.00,15229.00,19839.00,17814.00
92700.00,92750.00,19424.00,15241.00,19853.00,17826.00
92750.00,92800.00,19438.00,15254.00,19867.00,17839.00
92800.00,92850.00,19452.00,15266.00,19881.00,17851.00
92850.00,92900.00,19466.00,15279.00,19895.00,17864.00
92900.00,92950.00,19480.00,15291.00,19909.00,17876.00
92950.00,93000.00,19494.00,15304.00,19923.00,17889.00
93000.00,93050.00,19508.00,15316.00,19937.00,17901.00
93050.00,93100.00,19522.00,15329.00,19951.00,17914.00
93100.00,93150.00,19536.00,15341.00,19965.00,17926.00
93150.00,93200.00,19550.00,15354.00,19979.00,17939.00
93200.00,93250.00,19564.00,15366.00,19993.00,17951.00
93250.00,93300.00,19578.00,15379.00,20007.00,17964.00
93300.00,93350.00,19592.00,15391.00,20021.00,17976.00
93350.00,93400.00,19606.00,15404.00,20035.00,17989.00
93400.00,93450.00,19620.00,15416.00,20049.00,18001.00
93450.00,93500.00,19634.00,15429.00,20063.00,18014.00
93500.00,93550.00,19648.00,15441.00,20077.00,18026.00
93550.00,93600.00,19662.00,15454.00,20091.00,18039.00
93600.00,93650.00,19676.00,15466.00,20105.00,18051.00
93650.00,93700.00,19690.00,15479.00,20119.00,18064.00
93700.00,93750.00,19704.00,15491.00,20133.00,18076.00
93750.00,93800.00,19718.00,15504.00,20147.00,18089.00
93800.00,93850.00,19732.00,15516.00,20161.00,18101.00
93850.00,93900.00,19746.00,15529.00,20175.00,18114.00
93900.00,93950.00,19760.00,15541.00,20189.00,18126.00
93950.00,94000.00,19774.00,15554.00,20203.00,18139.00
94000.00,94050.00,19788.00,15566.00,20217.00,18151.00
94050.00,94100.00,19802.00,15579.00,20231.00,18164.00
94100.00,94150.00,19816.00,15591.00,20245.00,18176.00
94150.00,94200.00,19830.00,15604.00,20259.00,18189.00
94200.00,94250.00,19844.00,15616.00,20273.00,18201.00
94250.00,94300.00,19858.00,15629.00,20287.00,18214.00
94300.00,94350.00,19872.00,15641.00,20301.00,18226.00
94350.00,94400.00,19886.00,15654.00,20315.00,18239.00
94400.00,94450.00,19900.00,15666.00,20329.00,18251.00
94450.00,94500.00,19914.00,15679.00,20343.00,18264.00
94500.00,94550.00,19928.00,15691.00,20357.00,18276.00
94550.00,94600.00,19942.00,15704.00,20371.00,18289.00
94600.00,94650.00,19956.00,15716.00,20385.00,18301.00
94650.00,94700.00,19970.00,15729.00,20399.00,18314.00
94700.00,94750.00,19984.00,15741.00,20413.00,18326.00
94750.00,94800.00,19998.00,15754.00,20427.00,18339.00
94800.00,94850.00,20012.00,15766.00,20441.00,18351.00
94850.00,94900.00,20026.00,15779.00,20455.00,18364.00
94900.00,94950.00,20040.00,15791.00,20469.00,18376.00
94950.00,95000.00,20054.00,15804.00,20483.00,18389.00
95000.00,95050.00,20068.00,15816.00,20497.00,18401.00
95050.00,95100.00,20082.00,15829.00,20511.00,18414.00
95100.00,95150.00,20096.00,15841.00,20525.00,18426.00
95150.00,95200.00,20110.00,15854.00,20539.00,18439.00
95200.00,95250.00,20124.00,15866.00,20553.00,18451.00
95250.00,95300.00,20138.00,15879.00,20567.00,18464.00
95300.00,95350.00,20152.00,15891.00,20581.00,18476.00
95350.00,95400.00,20166.00,15904.00,20595.00,18489.00
95400.00,95450.00,20180.00,15916.00,20609.00,18501.00
95450.00,95500.00,20194.00,15929.00,20623.00,18514.00
95500.00,95550.00,20208.00,15941.00,20637.00,18526.00
95550.00,95600.00,20222.00,15954.00,20651.00,18539.00
95600.00,95650.00,20236.00,15966.00,20665.00,18551.00
95650.00,95700.00,20250.00,15979.00,20679.00,18564.00
95700.00,95750.00,20264.00,15991.00,20693.00,18576.00
95750.00,95800.00,20278.00,16004.00,20707.00,18589.00
95800.00,95850.00,20292.00,16016.00,20721.00,18601.00
95850.00,95900.00,20306.00,16029.00,20735.00,18614.00
95900.00,95950.00,20320.00,16041.00,20749.00,18626.00
95950.00,96000.00,20334.00,16054.00,20763.00,18639.00
96000.00,96050.00,20348.00,16066.00,20777.00,18651.00
96050.00,96100.00,20362.00,16079.00,20791.00,18664.00
96100.00,96150.00,20376.00,16091.00,20805.00,18676.00
96150.00,96200.00,20390.00,16104.00,20819.00,18689.00
96200.00,96250.00,20404.00,16116.00,20833.00,18701.00
96250.00,96300.00,20418.00,16129.00,20847.00,18714.00
96300.00,96350.00,20432.00,16141.00,20861.00,18726.00
96350.00,96400.00,20446.00,16154.00,20875.00,18739.00
96400.00,96450.00,20460.00,16166.00,20889.00,18751.00
96450.00,96500.00,20474.00,16179.00,20903.00,18764.00
96500.00,96550.00,20488.00,16191.00,20917.00,18776.00
96550.00,96600.00,20502.00,16204.00,20931.00,18789.00
96600.00,96650.00,20516.00,16216.00,20945.00,18801.00
96650.00,96700.00,20530.00,16229.00,20959.00,18814.00
96700.00,96750.00,20544.00,16241.00,20973.00,18826.00
96750.00,96800.00,20558.00,16254.00,20987.00,18839.00
96800.00,96850.00,20572.00,16266.00,21001.00,18851.00
96850.00,96900.00,20586.00,16279.00,21015.00,18864.00
96900.00,96950.00,20600.00,16291.00,21029.00,18876.00
96950.00,97000.00,20614.00,16304.00,21043.00,18889.00
97000.00,97050.00,20628.00,16316.00,21057.00,18901.00
97050.00,97100.00,20642.00,16329.00,21071.00,18914.00
97100.00,97150.00,20656.00,16341.00,21085.00,18926.00
97150.00,97200.00,20670.00,16354.00,21099.00,18939.00
97200.00,97250.00,20684.00,16366.00,21113.00,18951.00
97250.00,97300.00,20698.00,16379.00,21127.00,18964.00
97300.00,97350.00,20712.00,16391.00,21141.00,18976.00
97350.00,97400.00,20726.00,16404.00,21155.00,18989.00
97400.00,97450.00,20740.00,16416.00,21169.00,19001.00
97450.00,97500.00,20754.00,16429.00,21183.00,19014.00
97500.00,97550.00,20768.00,16441.00,21197.00,19026.00
97550.00,97600.00,20782.00,16454.00,21211.00,19039.00
97600.00,97650.00,20796.00,16466.00,21225.00,19051.00
97650.00,97700.00,20810.00,16479.00,21239.00,19064.00
97700.00,97750.00,20824.00,16491.00,21253.00,19076.00
97750.00,97800.00,20838.00,16504.00,21267.00,19089.00
97800.00,97850.00,20852.00,16516.00,21281.00,19101.00
97850.00,97900.00,20866.00,16529.00,21295.00,19114.00
97900.00,97950.00,20880.00,16541.00,21309.00,19126.00
97950.00,98000.00,20894.00,16554.00,21323.00,19139.00
98000.00,98050.00,20908.00,16566.00,21337.00,19151.00
98050.00,98100.00,20922.00,16579.00,21351.00,19164.00
98100.00,98150.00,20936.00,16591.00,21365.00,19176.00
98150.00,98200.00,20950.00,16604.00,21379.00,19189.00
98200.00,98250.00,20964.00,16616.00,21393.00,19201.00
98250.00,98300.00,20978.00,16629.00,21407.00,19214.00
98300.00,98350.00,20992.00,16641.00,21421.00,19226.00
98350.00,98400.00,21006.00,16654.00,21435.00,19239.00
98400.00,98450.00,21020.00,16666.00,21449.00,19251.00
98450.00,98500.00,21034.00,16679.00,21463.00,19264.00
98500.00,98550.00,21048.00,16691.00,21477.00,19276.00
98550.00,98600.00,21062.00,16704.00,21491.00,19289.00
98600.00,98650.00,21076.00,16716.00,21505.00,19301.00
98650.00,98700.00,21090.00,16729.00,21519.00,19314.00
98700.00,98750.00,21104.00,16741.00,21533.00,19326.00
98750.00,98800.00,21118.00,16754.00,21547.00,19339.00
98800.00,98850.00,21132.00,16766.00,21561.00,19351.00
98850.00,98900.00,21146.00,16779.00,21575.00,19364.00
98900.00,98950.00,21160.00,16791.00,21589.00,19376.00
98950.00,99000.00,21174.00,16804.00,21603.00,19389.00
99000.00,99050.00,21188.00,16816.00,21617.00,19401.00
99050.00,99100.00,21202.00,16829.00,21631.00,19414.00
99100.00,99150.00,21216.00,16841.00,21645.00,19426.00
99150.00,99200.00,21230.00,16854.00,21659.00,19439.00
99200.00,99250.00,21244.00,16866.00,21673.00,19451.00
99250.00,99300.00,21258.00,16879.00,21687.00,19464.00
99300.00,99350.00,21272.00,16891.00,21701.00,19476.00
99350.00,99400.00,21286.00,16904.00,21715.00,19489.00
99400.00,99450.00,21300.00,16916.00,21729.00,19501.00
99450.00,99500.00,21314.00,16929.00,21743.00,19514.00
99500.00,99550.00,21328.00,16941.00,21757.00,19526.00
99550.00,99600.00,21342.00,16954.00,21771.00,19539.00
99600.00,99650.00,21356.00,16966.00,21785.00,19551.00
99650.00,99700.00,21370.00,16979.00,21799.00,19564.00
99700.00,99750.00,21384.00,16991.00,21813.00,19576.00
99750.00,99800.00,21398.00,17004.00,21827.00,19589.00
99800.00,99850.00,21412.00,17016.00,21841.00,19601.00
99850.00,99900.00,21426.00,17029.00,21855.00,19614.00
99900.00,99950.00,21440.00,17041.00,21869.00,19626.00
99950.00,100000.00,21454.00,17054.00,21883.00,19639.00
